Date and Time;Value
28-12-2008;3.209544
27-12-2008;3.188208
26-12-2008;3.179064
25-12-2008;3.087624
24-12-2008;3.166872
23-12-2008;3.243072
22-12-2008;3.270504
21-12-2008;3.328416
20-12-2008;3.349752
19-12-2008;3.337560
18-12-2008;3.282696
17-12-2008;3.282696
16-12-2008;3.215640
15-12-2008;3.218688
14-12-2008;3.246120
13-12-2008;3.279648
12-12-2008;3.340608
11-12-2008;3.386328
10-12-2008;3.392424
9-12-2008;3.386328
8-12-2008;3.346704
7-12-2008;3.352800
6-12-2008;3.361944
5-12-2008;3.337560
4-12-2008;3.285744
3-12-2008;3.337560
2-12-2008;3.337560
1-12-2008;3.340608
30-11-2008;3.380232
29-11-2008;3.395472
28-11-2008;3.447288
27-11-2008;3.447288
26-11-2008;3.474720
25-11-2008;3.499104
24-11-2008;3.538728
23-11-2008;3.557016
22-11-2008;3.593592
21-11-2008;3.611880
20-11-2008;3.660648
19-11-2008;3.596640
18-11-2008;3.614928
17-11-2008;3.593592
16-11-2008;3.569208
15-11-2008;3.599688
14-11-2008;3.624072
13-11-2008;3.627120
12-11-2008;3.660648
11-11-2008;3.681984
10-11-2008;3.663696
9-11-2008;3.627120
8-11-2008;3.663696
7-11-2008;3.715512
6-11-2008;3.733800
5-11-2008;3.706368
4-11-2008;3.678936
3-11-2008;3.529584
2-11-2008;3.724656
1-11-2008;3.736848
31-10-2008;3.794760
30-10-2008;3.813048
29-10-2008;3.840480
28-10-2008;3.870960
27-10-2008;3.867912
26-10-2008;3.843528
25-10-2008;3.846576
24-10-2008;3.864864
23-10-2008;3.840480
22-10-2008;3.852672
21-10-2008;3.831336
20-10-2008;3.855720
19-10-2008;3.843528
18-10-2008;3.877056
17-10-2008;3.889248
16-10-2008;3.919728
15-10-2008;3.919728
14-10-2008;3.950208
13-10-2008;3.928872
12-10-2008;3.953256
11-10-2008;3.950208
10-10-2008;3.947160
9-10-2008;3.941064
8-10-2008;3.944112
7-10-2008;3.980688
6-10-2008;3.934968
5-10-2008;3.934968
4-10-2008;3.919728
3-10-2008;3.947160
2-10-2008;3.983736
1-10-2008;3.959352
30-9-2008;3.956304
29-9-2008;3.977640
28-9-2008;4.026408
27-9-2008;4.011168
26-9-2008;3.998976
25-9-2008;4.008120
24-9-2008;3.922776
23-9-2008;3.995928
22-9-2008;4.017264
21-9-2008;4.014216
20-9-2008;4.008120
19-9-2008;4.008120
18-9-2008;4.017264
17-9-2008;4.008120
16-9-2008;3.998976
15-9-2008;3.983736
14-9-2008;3.980688
13-9-2008;3.959352
12-9-2008;3.971544
11-9-2008;3.944112
10-9-2008;3.928872
9-9-2008;3.931920
8-9-2008;3.928872
7-9-2008;3.919728
6-9-2008;3.931920
5-9-2008;3.898392
4-9-2008;3.928872
3-9-2008;3.919728
2-9-2008;3.919728
1-9-2008;3.931920
31-8-2008;3.910584
30-8-2008;3.898392
29-8-2008;3.904488
28-8-2008;3.944112
27-8-2008;3.904488
26-8-2008;3.819144
25-8-2008;3.889248
24-8-2008;3.931920
23-8-2008;3.916680
22-8-2008;3.892296
21-8-2008;3.858768
20-8-2008;3.840480
19-8-2008;3.855720
18-8-2008;3.828288
17-8-2008;3.816096
16-8-2008;3.785616
15-8-2008;3.803904
14-8-2008;3.773424
13-8-2008;3.733800
12-8-2008;3.721608
11-8-2008;3.715512
10-8-2008;3.715512
9-8-2008;3.745992
8-8-2008;3.755136
7-8-2008;3.767328
6-8-2008;3.791712
5-8-2008;3.785616
4-8-2008;3.794760
3-8-2008;3.813048
2-8-2008;3.797808
1-8-2008;3.794760
31-7-2008;3.819144
30-7-2008;3.791712
29-7-2008;3.785616
28-7-2008;3.767328
27-7-2008;3.761232
26-7-2008;3.770376
25-7-2008;3.758184
24-7-2008;3.742944
23-7-2008;3.727704
22-7-2008;3.742944
21-7-2008;3.742944
20-7-2008;3.736848
19-7-2008;3.709416
18-7-2008;3.718560
17-7-2008;3.700272
16-7-2008;3.694176
15-7-2008;3.703320
14-7-2008;3.657600
13-7-2008;3.672840
12-7-2008;3.688080
11-7-2008;3.678936
10-7-2008;3.663696
9-7-2008;3.657600
8-7-2008;3.633216
7-7-2008;3.605784
6-7-2008;3.611880
5-7-2008;3.648456
4-7-2008;3.666744
3-7-2008;3.672840
2-7-2008;3.855720
1-7-2008;3.627120
30-6-2008;3.614928
29-6-2008;3.599688
28-6-2008;3.611880
27-6-2008;3.599688
26-6-2008;3.602736
25-6-2008;3.563112
24-6-2008;3.544824
23-6-2008;3.532632
22-6-2008;3.535680
21-6-2008;3.547872
20-6-2008;3.557016
19-6-2008;3.532632
18-6-2008;3.538728
17-6-2008;3.535680
16-6-2008;3.486912
15-6-2008;3.477768
14-6-2008;3.483864
13-6-2008;3.468624
12-6-2008;3.477768
11-6-2008;3.581400
10-6-2008;3.422904
9-6-2008;3.422904
8-6-2008;3.462528
7-6-2008;3.474720
6-6-2008;3.486912
5-6-2008;3.493008
4-6-2008;3.477768
3-6-2008;3.477768
2-6-2008;3.493008
1-6-2008;3.496056
31-5-2008;3.483864
30-5-2008;3.450336
29-5-2008;3.432048
28-5-2008;3.404616
27-5-2008;3.364992
26-5-2008;3.340608
25-5-2008;3.337560
24-5-2008;3.352800
23-5-2008;3.343656
22-5-2008;3.337560
21-5-2008;3.368040
20-5-2008;3.349752
19-5-2008;3.346704
18-5-2008;3.340608
17-5-2008;3.346704
16-5-2008;3.319272
15-5-2008;3.313176
14-5-2008;3.316224
13-5-2008;3.288792
12-5-2008;3.279648
11-5-2008;3.264408
10-5-2008;3.285744
9-5-2008;3.294888
8-5-2008;3.304032
7-5-2008;3.547872
6-5-2008;3.288792
5-5-2008;3.300984
4-5-2008;3.291840
3-5-2008;3.322320
2-5-2008;3.322320
1-5-2008;3.322320
30-4-2008;3.291840
29-4-2008;3.221736
28-4-2008;3.218688
27-4-2008;3.246120
26-4-2008;3.252216
23-4-2008;3.480816
30-7-2007;4.806696
30-5-2007;4.099560
16-5-2007;3.925824
8-5-2007;3.892296
3-5-2007;3.901440
26-4-2007;3.608832
9-4-2007;3.657600
2-4-2007;3.328416
5-12-2006;3.282696
