Date and Time;Value
19-8-2000;42.050208
14-8-2000;41.946576
9-8-2000;42.068496
29-7-2000;41.861232
22-7-2000;41.736264
14-7-2000;41.708832
8-7-2000;41.568624
1-7-2000;41.635680
24-6-2000;41.461944
16-6-2000;41.096184
10-6-2000;41.019984
3-6-2000;40.971216
27-5-2000;40.742616
20-5-2000;40.453056
13-5-2000;40.443912
6-5-2000;40.626792
29-4-2000;40.553640
22-4-2000;40.514016
15-4-2000;40.678608
8-4-2000;40.818816
1-4-2000;40.517064
25-3-2000;40.450008
18-3-2000;40.578024
10-3-2000;40.669464
4-3-2000;40.608504
26-2-2000;40.767000
21-2-2000;40.706040
12-2-2000;40.791384
5-2-2000;40.898064
29-1-2000;40.974264
22-1-2000;41.041320
13-1-2000;41.123616
8-1-2000;41.187624
1-1-2000;41.199816
25-12-1999;41.327832
18-12-1999;41.352216
11-12-1999;41.428416
4-12-1999;41.483280
27-11-1999;41.522904
20-11-1999;41.681400
13-11-1999;41.748456
6-11-1999;41.910000
30-10-1999;42.041064
23-10-1999;42.233088
16-10-1999;42.068496
9-10-1999;42.251376
2-10-1999;42.330624
25-9-1999;42.315384
18-9-1999;42.306240
11-9-1999;42.425112
4-9-1999;42.458640
28-8-1999;42.431208
21-8-1999;42.458640
15-8-1999;42.306240
7-8-1999;42.345864
31-7-1999;42.291000
24-7-1999;42.315384
17-7-1999;42.135552
10-7-1999;42.169080
3-7-1999;41.757600
12-6-1999;41.437560
5-6-1999;41.221152
29-5-1999;41.053512
22-5-1999;40.895016
15-5-1999;40.855392
8-5-1999;40.791384
1-5-1999;40.751760
24-4-1999;40.468296
17-4-1999;40.367712
10-4-1999;40.462200
13-2-1999;40.757856
6-2-1999;40.797480
30-1-1999;40.837104
23-1-1999;40.867584
16-1-1999;40.922448
9-1-1999;41.053512
2-1-1999;41.068752
19-12-1998;41.102280
5-12-1998;41.346120
28-11-1998;41.315640
21-11-1998;41.510712
14-11-1998;41.596056
7-11-1998;41.681400
31-10-1998;41.818560
24-10-1998;42.038016
17-10-1998;42.083736
10-10-1998;42.166032
3-10-1998;42.135552
26-9-1998;42.284904
19-9-1998;42.431208
12-9-1998;42.419016
5-9-1998;42.434256
29-8-1998;42.425112
22-8-1998;42.422064
8-8-1998;42.297096
1-8-1998;42.297096
25-7-1998;42.226992
18-7-1998;42.004488
11-7-1998;41.785032
4-7-1998;41.678352
27-6-1998;41.477184
20-6-1998;41.324784
13-6-1998;41.090088
6-6-1998;41.041320
30-5-1998;41.102280
23-5-1998;41.196768
16-5-1998;41.187624
9-5-1998;41.248584
2-5-1998;41.315640
25-4-1998;41.382696
18-4-1998;41.519856
11-4-1998;41.428416
28-3-1998;41.577768
21-3-1998;41.693592
14-3-1998;41.730168
7-3-1998;41.845992
28-2-1998;41.967912
20-2-1998;42.013632
13-2-1998;42.071544
7-2-1998;42.102024
31-1-1998;42.150792
24-1-1998;42.306240
17-1-1998;42.394632
10-1-1998;42.345864
3-1-1998;42.400728
28-12-1997;42.614088
20-12-1997;42.601896
13-12-1997;42.769536
6-12-1997;42.684192
29-11-1997;42.845736
22-11-1997;42.931080
15-11-1997;43.053000
8-11-1997;43.217592
1-11-1997;43.330368
25-10-1997;43.309032
18-10-1997;43.348656
11-10-1997;43.452288
4-10-1997;43.619928
27-9-1997;43.750992
20-9-1997;43.741848
13-9-1997;43.879008
6-9-1997;43.802808
30-8-1997;43.750992
23-8-1997;43.857672
16-8-1997;43.824144
9-8-1997;43.833288
2-8-1997;43.787568
26-7-1997;43.604688
21-7-1997;43.549824
12-7-1997;43.580304
5-7-1997;43.339512
28-6-1997;43.275504
21-6-1997;43.089576
14-6-1997;42.818304
7-6-1997;42.644568
31-5-1997;42.842688
24-5-1997;42.812208
17-5-1997;42.784776
10-5-1997;42.705528
3-5-1997;42.501312
26-4-1997;42.330624
19-4-1997;42.412920
12-4-1997;42.422064
5-4-1997;42.254424
29-3-1997;42.193464
22-3-1997;42.080688
15-3-1997;42.138600
8-3-1997;42.156888
1-3-1997;42.178224
22-2-1997;42.278808
15-2-1997;42.385488
8-2-1997;42.431208
1-2-1997;42.556176
25-1-1997;42.556176
18-1-1997;42.800016
11-1-1997;42.772584
4-1-1997;42.921936
28-12-1996;42.952416
22-12-1996;42.906696
14-12-1996;43.202352
7-12-1996;43.196256
30-11-1996;43.327320
23-11-1996;43.391328
16-11-1996;43.455336
9-11-1996;43.577256
2-11-1996;43.693080
26-10-1996;43.772328
12-10-1996;44.150280
5-10-1996;44.192952
28-9-1996;44.214288
21-9-1996;44.208192
14-9-1996;44.189904
7-9-1996;44.281344
31-8-1996;44.403264
24-8-1996;44.202096
17-8-1996;44.205144
10-8-1996;44.168568
3-8-1996;44.211240
27-7-1996;43.985688
20-7-1996;43.961304
13-7-1996;43.735752
6-7-1996;43.513248
29-6-1996;43.266360
22-6-1996;43.321224
15-6-1996;43.241976
8-6-1996;42.973752
1-6-1996;42.659808
25-5-1996;42.431208
18-5-1996;42.629328
11-5-1996;42.821352
6-5-1996;42.650664
30-4-1996;42.461688
26-4-1996;42.379392
19-4-1996;42.464736
13-4-1996;42.470832
6-4-1996;42.507408
30-3-1996;42.580560
23-3-1996;42.540936
16-3-1996;42.656760
9-3-1996;42.675048
2-3-1996;42.787824
24-2-1996;42.787824
17-2-1996;42.854880
10-2-1996;42.891456
3-2-1996;42.979848
27-1-1996;43.040808
20-1-1996;43.162728
13-1-1996;43.202352
6-1-1996;43.284648
30-12-1995;43.324272
23-12-1995;43.394376
16-12-1995;43.498008
9-12-1995;43.595544
2-12-1995;43.677840
25-11-1995;43.787568
18-11-1995;43.933872
11-11-1995;43.973496
4-11-1995;44.028360
28-10-1995;44.110656
20-10-1995;44.317920
14-10-1995;44.269152
7-10-1995;44.287440
30-9-1995;44.317920
23-9-1995;44.461176
16-9-1995;44.424600
9-9-1995;44.391072
2-9-1995;44.375832
26-8-1995;44.430696
19-8-1995;44.412408
13-8-1995;44.442888
5-8-1995;44.296584
29-7-1995;44.186856
15-7-1995;43.933872
8-7-1995;43.851576
1-7-1995;43.699176
24-6-1995;43.467528
17-6-1995;43.238928
10-6-1995;43.309032
3-6-1995;42.931080
27-5-1995;42.452544
20-5-1995;42.525696
14-5-1995;42.577512
6-5-1995;42.672000
29-4-1995;42.757344
22-4-1995;42.793920
15-4-1995;42.769536
8-4-1995;42.864024
1-4-1995;42.897552
25-3-1995;42.995088
18-3-1995;43.025568
11-3-1995;42.928032
4-3-1995;43.104816
25-2-1995;43.156632
18-2-1995;43.272456
11-2-1995;43.217592
4-2-1995;43.330368
28-1-1995;43.421808
21-1-1995;43.400472
14-1-1995;43.455336
7-1-1995;43.452288
31-12-1994;43.565064
24-12-1994;43.546776
17-12-1994;43.677840
10-12-1994;43.744896
3-12-1994;43.699176
27-11-1994;43.885104
19-11-1994;43.961304
12-11-1994;43.958256
5-11-1994;44.116752
29-10-1994;44.202096
22-10-1994;44.217336
15-10-1994;44.208192
8-10-1994;44.369736
1-10-1994;44.424600
24-9-1994;44.500800
17-9-1994;44.506896
10-9-1994;44.503848
3-9-1994;44.497752
27-8-1994;44.479464
20-8-1994;44.528232
13-8-1994;44.455080
6-8-1994;44.360592
30-7-1994;44.384976
23-7-1994;44.330112
16-7-1994;44.232576
9-7-1994;44.168568
2-7-1994;44.046648
25-6-1994;43.836336
18-6-1994;43.686984
11-6-1994;43.555920
4-6-1994;43.412664
28-5-1994;43.202352
22-5-1994;42.900600
14-5-1994;42.726864
7-5-1994;42.803064
30-4-1994;42.842688
23-4-1994;43.034712
16-4-1994;42.818304
9-4-1994;42.623232
2-4-1994;42.516552
26-3-1994;42.370248
19-3-1994;42.361104
12-3-1994;42.437304
5-3-1994;42.419016
26-2-1994;42.443400
19-2-1994;42.470832
12-2-1994;42.644568
5-2-1994;42.629328
29-1-1994;42.732960
22-1-1994;42.723816
15-1-1994;42.742104
8-1-1994;42.824400
1-1-1994;42.891456
25-12-1993;42.985944
18-12-1993;43.022520
11-12-1993;42.976800
4-12-1993;43.162728
27-11-1993;43.254168
20-11-1993;43.357800
13-11-1993;43.382184
6-11-1993;43.568112
31-10-1993;43.644312
23-10-1993;43.613832
16-10-1993;43.644312
9-10-1993;43.796712
2-10-1993;43.875960
25-9-1993;43.967400
19-9-1993;43.903392
18-9-1993;43.616880
11-9-1993;44.013120
4-9-1993;43.708320
28-8-1993;43.927776
21-8-1993;43.872912
14-8-1993;43.927776
7-8-1993;43.784520
31-7-1993;43.802808
24-7-1993;43.690032
17-7-1993;43.665648
10-7-1993;43.531536
3-7-1993;43.345608
26-6-1993;43.187112
19-6-1993;42.952416
12-6-1993;42.513504
5-6-1993;42.419016
28-5-1993;42.601896
22-5-1993;42.732960
14-5-1993;42.556176
8-5-1993;42.400728
1-5-1993;42.156888
24-4-1993;42.062400
17-4-1993;42.068496
10-4-1993;42.120312
3-4-1993;42.144696
27-3-1993;42.117264
20-3-1993;42.217848
13-3-1993;42.211752
6-3-1993;42.312336
27-2-1993;42.336720
20-2-1993;42.272712
13-2-1993;42.467784
6-2-1993;42.464736
30-1-1993;42.522648
23-1-1993;42.650664
16-1-1993;42.635424
9-1-1993;42.675048
19-12-1992;42.870120
12-12-1992;42.900600
5-12-1992;42.924984
28-11-1992;43.022520
21-11-1992;43.065192
14-11-1992;43.123104
7-11-1992;43.193208
31-10-1992;43.272456
24-10-1992;43.342560
17-10-1992;43.540680
10-10-1992;43.537632
3-10-1992;43.540680
26-9-1992;43.543728
19-9-1992;43.619928
12-9-1992;43.595544
5-9-1992;43.607736
29-8-1992;43.595544
22-8-1992;43.598592
15-8-1992;43.516296
8-8-1992;43.558968
1-8-1992;43.552872
25-7-1992;43.406568
18-7-1992;43.388280
11-7-1992;43.269408
4-7-1992;43.110912
27-6-1992;43.129200
20-6-1992;42.982896
13-6-1992;42.995088
6-6-1992;42.851832
30-5-1992;42.598848
23-5-1992;42.412920
16-5-1992;42.248328
9-5-1992;42.159936
2-5-1992;41.885616
25-4-1992;41.657016
18-4-1992;41.617392
11-4-1992;41.681400
4-4-1992;41.626536
28-3-1992;41.583864
21-3-1992;41.599104
14-3-1992;41.666160
7-3-1992;41.721024
29-2-1992;41.705784
15-2-1992;41.785032
8-2-1992;41.836848
1-2-1992;41.839896
25-1-1992;41.961816
18-1-1992;41.955720
11-1-1992;42.062400
4-1-1992;42.038016
27-12-1991;42.074592
21-12-1991;42.190416
14-12-1991;42.281856
7-12-1991;42.236136
30-11-1991;42.330624
23-11-1991;42.419016
16-11-1991;42.489120
9-11-1991;42.489120
2-11-1991;42.604944
26-10-1991;42.659808
19-10-1991;42.937176
12-10-1991;42.851832
5-10-1991;42.897552
28-9-1991;42.860976
21-9-1991;42.906696
14-9-1991;42.842688
7-9-1991;42.882312
31-8-1991;42.818304
24-8-1991;42.842688
17-8-1991;42.766488
10-8-1991;42.751248
3-8-1991;42.845736
27-7-1991;42.467784
20-7-1991;42.522648
13-7-1991;42.476928
6-7-1991;42.309288
29-6-1991;42.162984
22-6-1991;42.263568
15-6-1991;42.105072
8-6-1991;41.836848
25-5-1991;42.022776
18-5-1991;41.358312
11-5-1991;41.461944
4-5-1991;41.303448
27-4-1991;41.144952
20-4-1991;41.391840
13-4-1991;40.980360
6-4-1991;40.977312
30-3-1991;41.077896
23-3-1991;41.093136
16-3-1991;41.071800
9-3-1991;41.138856
2-3-1991;41.178480
23-2-1991;41.221152
16-2-1991;41.212008
9-2-1991;41.291256
2-2-1991;41.333928
26-1-1991;41.355264
19-1-1991;41.309544
12-1-1991;41.452800
5-1-1991;41.437560
29-12-1990;41.437560
22-12-1990;41.565576
15-12-1990;41.507664
8-12-1990;41.641776
1-12-1990;41.717976
24-11-1990;41.742360
17-11-1990;41.809416
10-11-1990;41.961816
3-11-1990;42.004488
27-10-1990;42.114216
20-10-1990;42.123360
13-10-1990;42.172128
6-10-1990;42.208704
29-9-1990;42.233088
22-9-1990;42.226992
15-9-1990;42.321480
8-9-1990;42.233088
1-9-1990;42.226992
25-8-1990;42.159936
18-8-1990;42.230040
11-8-1990;42.202608
4-8-1990;42.193464
28-7-1990;42.147744
21-7-1990;41.763696
14-7-1990;41.836848
7-7-1990;41.693592
30-6-1990;41.510712
23-6-1990;41.379648
16-6-1990;41.065704
9-6-1990;40.791384
2-6-1990;40.696896
12-5-1990;41.797224
5-5-1990;40.873680
28-4-1990;40.197024
21-4-1990;40.666416
14-4-1990;40.581072
7-4-1990;40.480488
31-3-1990;40.254936
24-3-1990;40.111680
17-3-1990;40.148256
3-3-1990;40.200072
24-2-1990;40.251888
17-2-1990;40.190928
10-2-1990;40.358568
3-2-1990;40.373808
27-1-1990;40.419528
20-1-1990;40.465248
13-1-1990;40.376856
6-1-1990;40.584120
30-12-1989;40.578024
23-12-1989;40.687752
16-12-1989;40.608504
10-12-1989;40.690800
2-12-1989;40.824912
26-11-1989;40.788336
19-11-1989;40.898064
11-11-1989;40.913304
4-11-1989;40.983408
29-10-1989;41.074848
21-10-1989;41.166288
14-10-1989;41.215056
7-10-1989;41.248584
30-9-1989;41.352216
22-9-1989;41.245536
16-9-1989;41.818560
9-9-1989;41.791128
26-8-1989;41.742360
19-8-1989;41.464992
12-8-1989;41.702736
5-8-1989;41.748456
22-7-1989;41.626536
15-7-1989;41.446704
8-7-1989;41.318688
1-7-1989;41.263824
24-6-1989;41.023032
17-6-1989;40.849296
10-6-1989;40.800528
3-6-1989;40.776144
27-5-1989;40.568880
22-5-1989;40.462200
29-4-1989;39.931848
22-4-1989;39.739824
15-4-1989;39.556944
8-4-1989;39.492936
1-4-1989;39.252144
26-3-1989;39.511224
18-3-1989;39.639240
11-3-1989;39.663624
4-3-1989;39.724584
25-2-1989;39.724584
18-2-1989;39.755064
11-2-1989;39.870888
4-2-1989;39.819072
28-1-1989;39.910512
21-1-1989;39.873936
14-1-1989;39.995856
7-1-1989;40.059864
31-12-1988;40.035480
25-12-1988;40.056816
17-12-1988;40.224456
10-12-1988;40.221408
3-12-1988;40.321992
19-11-1988;40.507920
5-11-1988;40.699944
29-10-1988;40.806624
22-10-1988;40.879776
15-10-1988;40.876728
8-10-1988;40.983408
1-10-1988;41.035224
24-9-1988;41.050464
17-9-1988;41.123616
10-9-1988;41.148000
3-9-1988;40.891968
27-8-1988;40.992552
20-8-1988;41.047416
13-8-1988;40.952928
6-8-1988;40.974264
30-7-1988;40.974264
23-7-1988;40.937688
16-7-1988;40.754808
2-7-1988;40.422576
25-6-1988;40.267128
18-6-1988;40.090344
11-6-1988;39.794688
4-6-1988;39.773352
28-5-1988;39.651432
14-5-1988;39.114984
7-5-1988;39.154608
30-4-1988;39.099744
24-4-1988;39.194232
16-4-1988;39.371016
9-4-1988;39.447216
2-4-1988;39.267384
26-3-1988;38.828472
19-3-1988;38.840664
12-3-1988;38.837616
5-3-1988;38.788848
27-2-1988;38.749224
13-2-1988;38.794944
6-2-1988;38.904672
23-1-1988;39.008304
18-1-1988;38.877240
9-1-1988;39.078408
26-12-1987;39.157656
19-12-1987;39.188136
12-12-1987;39.264336
5-12-1987;39.291768
28-11-1987;39.377112
21-11-1987;39.453312
14-11-1987;39.532560
7-11-1987;39.694104
31-10-1987;39.691056
24-10-1987;39.883080
10-10-1987;40.169592
3-10-1987;40.227504
26-9-1987;40.541448
19-9-1987;40.334184
5-9-1987;40.446960
22-8-1987;40.300656
10-1-1987;38.523672
